Position X [µm],Position Y [µm],Time [h],Lineage ID
192.717,109.641,54,421
207.529,116.725,54,422
320.873,31.073,55,11
147.637,18.837,55,21
235.865,22.057,55,22
228.781,84.525,55,311
246.813,71.645,55,312
250.677,130.249,55,321
255.185,112.217,55,322
145.061,77.441,55,411
153.755,70.357,55,412
189.497,104.489,55,421
202.377,115.437,55,422
327.313,33.649,56,11
150.213,18.837,56,21
235.221,22.701,56,22
226.205,91.609,56,311
241.017,77.441,56,312
251.965,125.097,56,321
262.269,107.065,56,322
150.213,78.729,56,411
148.925,67.137,56,412
189.819,102.557,56,421
199.801,114.793,56,422
321.517,29.141,57,111
331.177,33.649,57,112
141.519,18.193,57,211
161.324,17.222,57,212
235.221,26.565,57,22
224.917,96.761,57,311
234.577,83.881,57,312
249.389,118.657,57,321
266.777,108.997,57,322
146.993,78.407,57,411
159.229,69.713,57,412
192.073,107.709,57,421
206.241,101.269,57,422
295.757,27.853,58,111
341.481,32.361,58,112
141.197,16.905,58,211
179.837,18.837,58,212
237.797,23.989,58,221
258.405,25.921,58,222
215.901,101.913,58,311
226.849,90.965,58,312
240.373,112.217,58,321
264.201,110.929,58,322
146.993,73.577,58,411
156.653,78.729,58,412
192.717,108.353,58,421
208.817,112.217,58,422
295.435,28.819,59,111
331.821,29.785,59,112
150.857,14.973,59,211
195.293,20.125,59,212
230.069,22.701,59,221
259.693,22.701,59,222
215.257,101.913,59,311
226.849,91.609,59,312
233.289,110.285,59,321
255.829,112.217,59,322
146.349,80.017,59,411
159.229,73.577,59,412
194.005,91.609,59,421
201.089,112.217,59,422
299.621,27.209,60,111
335.685,29.785,60,112
145.061,14.329,60,211
171.465,16.905,60,212
195.293,20.125,60,221
257.117,22.057,60,222
223.629,96.761,60,311
229.425,81.305,60,312
239.729,112.217,60,321
256.042,110.498,60,322
154.721,78.085,60,411
152.145,67.459,60,412
193.361,91.609,60,421
214.613,112.217,60,422
310.569,27.853,61,111
342.125,33.005,61,112
130.893,18.837,61,211
155.365,16.583,61,212
190.141,18.193,61,221
260.981,22.057,61,222
230.069,83.881,61,311
212.681,80.661,61,312
242.305,90.965,61,321
253.253,113.505,61,322
151.501,72.289,61,411
163.737,64.561,61,412
194.649,94.507,61,421
224.917,111.573,61,422
305.417,26.565,62,111
338.261,32.361,62,112
130.893,19.481,62,211
147.424,15.83,62,212
180.481,18.193,62,221
242.305,20.125,62,222
225.561,83.559,62,311
206.241,87.745,62,312
242.305,81.305,62,321
253.253,127.673,62,322
154.077,74.865,62,411
159.229,63.273,62,412
